Prabin,,48.0
Anuva,Knowledge,48.0
Manajith,One who conquered the mind,48.0
Kamalaksh,With beautiful lotus -type eyes,48.0
Mohul,Attractive,48.0
Pooran,Complete,48.0
Panchavaktra,"Five faced, lord hanuman",48.0
Prasenjit,A king in the epics,48.0
Janardhana,Benevolent person,48.0
Arja,Divine,48.0
Janakibhushan,Ornament of janki,48.0
Vikunth,Lord vishnu,48.0
Balagovind,Infant krishna,48.0
Deenpreet,Love for the helpless and needy people,48.0
Ishana,Another name for lord vishnu,48.0
Dayakara,Compassionate,48.0
Areehah,Destroyer of enemies,48.0
Dyuksa,"Light, brilliant.",48.0
Eka,Lord vishnu,48.0
Kushad,Talented,48.0
Ami,Nectar,48.0
Niramay,Without blemish,48.0
Dasaketu,One who carries ten banners,48.0
Abhimoda,"Joy , delight",48.0
Van-raaj,"Ruler of the foreset, the lion",47.0
Palani,,47.0
Gaural,Lovable person,47.0
Kalanath,Moon,47.0
Harisankar,,47.0
Tamila,Sun,47.0
Devachandra,Moon among the gods,47.0
Ashwas,One who comforts,47.0
Lokavya,One who is virtuous,47.0
Chakravarthi,King,47.0
Palanisamy,,47.0
Makhesh,Lord krishna,47.0
Balagirish,One who obeys Lord Shiva,47.0
Mrigesh,Lion,47.0
Aparesh,God Shiva's worship,47.0
Yagya,Sacrifice,47.0
Pankajeet,Eagle ( garuda ),47.0
Lakhan,Lord rama's brother,47.0
Ina,Lord surya,47.0
Devnarayan,King,47.0
Vidwan,One who has great insight and wisdom,47.0
Balgopal,Baby krishna,47.0
Rasul,Angel,47.0
Jagatprakash,Light of the world,47.0
Pankajan,Lotus; lord vishnu,47.0
Animish,Open-eyed therefore attractive,47.0
Duddu,Love of sun,47.0
Tusharkanti,Lord shiva,47.0
Vishnuvardhan,,47.0
Bijesh,Bhagawan shiva's name,47.0
Avilash,Faithful,47.0
Purahan,Lord shiva,47.0
Aryadita,It could mean friend or noble warrior,47.0
Vaksharaj,King of the universe; Another name of Lord Indra,47.0
Balbeer,Powerful,47.0
Parashar,A renowned saint,47.0
Janakiraman,Husband of janaki,46.0
Gangadhar,Shiva,46.0
Vairaja,Son of virat,46.0
Padmanaban,,46.0
Namdev,"Poet, saint",46.0
Balaasundaram,Good looking boy,46.0
Gajanand,Lord ganesh,46.0
Janamejaya,Hindu name that means 'victorious',46.0
Yeshe,One who is full of wisdom,46.0
Krupal,Ruler of the world,46.0
Ray,Beam of light,46.0
Kritika,Well starred,46.0
Kamyak,The desired person for his qualities,46.0
Tapasendra,Lord shiva,46.0
Bhushan,Ornament,46.0
Kamran,Success,46.0
Jaigopal,Victorious lord krishna,46.0
Saketharaman,A name for lord rama,46.0
Balvant,Of immense strength,46.0
Joshwa,,46.0
Vidur,Skilful,46.0
Packiaraj,,46.0
Labhsha,It is a Hindu name that means ' one with a good heart',46.0
Ved-vyaas,Name of a saint,46.0
Paresha,Lord of the lords. a name for lord rama,46.0
Dasarna,Land of ten lakes,46.0
Gajkaran,Like ears of elephant,46.0
Anamitra,The usn,46.0
Chaman,Flowering garden,46.0
Tanmoijyoti,One who is a happy soul.,46.0
Sambodh,Complete knowledge,46.0
Dhimant,Intelligent,46.0
Sanal,,46.0
Libin,,46.0
Panna,Emerald,46.0
Viken,One who conquers and excels in everything,46.0
Arunesh,,46.0
Mitrajit,Friendly,46.0
Kuber,God of riches,46.0
Yuyutsu,Eager to fight,46.0
Arka,Offering to the sun,46.0
Anniruddha,"It is a character in Hindu mythology, son of Pradyummna.",46.0
Kamadev,God of love and passions,46.0
Gaurinath,Lord shiva,46.0
Vegh,Muscular and robust,46.0
Kathith,Well recited,46.0
Vimal,Pure,46.0
Ketak,Flower,46.0
Swayan,,46.0
Narayan,Lord vishnu,46.0
Ajaatshatru,Who has no enemies,45.0
Agniva,,45.0
Ashwaghosh,Name of buddhist philosopher,45.0
Farookh,"Sprout, shoot, young (bird).",45.0
Milit,Comradship,45.0
Syamantak,A jewel of lord vishnu,45.0
Viplav,Revolution,45.0
Zarveen,He who is an expert,45.0
Pandya,South indian dynasty,45.0
Jankesh,Lord of his subjects,45.0
Samudra,Sea,45.0
Rutesh,Kind of seasons,45.0
Samendu,Lord vishnu,45.0
Veha,One who has no limits,45.0
Paramartha,Highest truth,45.0
Parnad,A brahmin in the epics,45.0
Padmal,Lotus,45.0
Aurva,Grandson of rishi bhrigu,45.0
Maheswar,,45.0
Veeru,A brave person Character,45.0
Ajithkumar,,45.0
Maharanth,Pollen inside a flower,45.0
Gaurishankar,Peak of the himalayas,45.0
Neena,"gracious, full of grace;Ornamented;Darling or Dear",45.0
Yatish,Lord of devotees,45.0
Jayaram,Let Lord Rama Triumph;,45.0
Anathakrishnan,,45.0
Balveer,Powerful,45.0
Nandagopal,He who takes care of his cows,45.0
Ramu,Lord sriram,45.0
Barani,,45.0
Rakeshkumar,,45.0
Balamohan,One who is attractive,45.0
Jagdeo,God of the world,45.0
Vaijeenath,King of life and death; Another name of Lord Siva,45.0
Sajaad,Tousef,45.0
Yugandhar,,45.0
Nakhraj,Moon,45.0
Aniteja,Immeasurable splendour,45.0
Bhoopendra,King of the earth,45.0
Nalinikant,"Husband of lotus, ( sun)",45.0
Nishesh,Moon,45.0
Keval,Only,45.0
Ameal,One who is invaluable,45.0
Lankesh,Ravana,45.0
Naamgeet,A name that is always remembered,45.0
Haldar,The man who can hold the plow,45.0
Brij,Lord krishna,45.0
Naamahar,He will be known by this special name,45.0
Rudrapriya,Beloved of shiva,44.0
Tarachand,Star,44.0
Gruhit,,44.0
Kamalakar,Lord vishnu,44.0
Niketan,"House, mansion",44.0
Ajitabh,Victor,44.0
Deependu,Bright moon,44.0
Chinmaya,,44.0
Trisha,Victory,44.0
Malaya,A forest,44.0
Jaidayal,Victory of kindness,44.0
Parighosh,Loud sound,44.0
Samvar,Content,44.0
Anilaabh,Spirit of the wind,44.0
Chalapathi,An inspirational character,44.0
Jagadhidh,Lord of the world,44.0
Lohendra,Lord of three worlds,44.0
Vishvam,Universal,44.0
Avasyu,Lord indra,44.0
Hitendra,Well wisher,44.0
Manishankar,Lord shiva,44.0
Bhadrak,Handsome,44.0
Taral,Liquid,44.0
Taraknath,Lord shiva,44.0
Ajanta,Eternal fame,44.0
Dattey,Lord indra,44.0
Chintu,,44.0
Rikin,,44.0
Boobalan,,44.0
Chetak,Rana pratap's horse,44.0
Ajitaabh,Whose lustre can't be diminished,44.0
Lalitkumar,Beautiful,44.0
Vivaswat,The sun,44.0
Vairochan,An ancient name,44.0
Lalitchandra,Beautiful moon,44.0
Gawtam,One who enlightens,44.0
Jagatbehari,World traveler ( jagvihari ),44.0
Alhad,Joy,44.0
Hariram,Lord rama,44.0
Murad,Wish,44.0
Harkrishna,Lord krishna,44.0
Gowtham,,44.0
Naarad,An ancient sage,44.0
Aloki,Brightness,44.0
Yograj,One who meditates and considered supreme,44.0
Yadnya,An anointed fire from the heaven,44.0
Mahendran,,44.0
Binu,,44.0
Madhusudhanan,,44.0
Tisyaketu,Lord shiva,44.0
Laal,It is a Hindu name meaning 'dear' or 'beloved',44.0
Etash,Luminous,44.0
Yogendra,God of yoga,44.0
Prasun,Blossom,44.0
Mandaar,A flower,43.0
Ballabh,A beloved person and variant of Vallabh,43.0
Balachandran,,43.0
Ajatashatru,Without enemies,43.0
Panchajana,,43.0
Ajayan,,43.0
Swadhin,It means independent and free,43.0
Ganaraj,Lord of the clan,43.0
Vairinchya,Lord brahma's son,43.0
Ranjay,,43.0
Panduranga,With pale white complexion,43.0
Bholanath,Lord shiva,43.0
Tarit,Lightning,43.0
Manosh,,43.0
Swethan,The one who has learnt all vedas,43.0
Nirad,Given by water,43.0
Giridhar,One who holds mountain,43.0
Partho,The name is borrowed from the famous Mahabharata and is a variation of Pritha,43.0
Rajagopal,,43.0
Paravasu,Name of a sage,43.0
Vajendra,Lord indra,43.0
Akshaykeerti,Eternal fame,43.0
Nandisha,One who is protected by the protector of bulls,43.0
Ananda,,43.0
Sanaatan,Permanent,43.0
Tejai,One whose light shines;A leading bright light,43.0
Harmendra,The moon,43.0
Jayakrishna,,43.0
Udarsh,Brimming,43.0
Navashen,The one who brings hope,43.0
Bhumi,Earth,43.0
Nagaraja,,43.0
Makarand,"Honey, honey bee, pollen",43.0
Vinit,,43.0
Mamraj,Lord of affection,43.0
Dwijesh,Lord of brahmins,43.0
Trinayan,Lord shiva,43.0
Chakor,A bird that loves the moon,43.0
Eshwar,God,43.0
Vibodh,Wise,43.0
Gajanan,One with elephant face,43.0
Harivilaas,The abode of hari,43.0
Nagamani,,43.0
Varaah,An epithet of vishnu,43.0
Anantharaj,,43.0
Lokajit,Conqueror of world,43.0
Chaggan,Indicates the master of a clan,42.0
Gunjan,Buzzing of a bee,42.0
Ilayaraja,Ilayaraja is a Tamil name that means prince,42.0
Vikesh,The moon,42.0
Keerthinath,Famous person,42.0
Tarakesh,Stary hair,42.0
Debpratim,One who is under divine protection,42.0
Deepakraj,The one who shines like a radiant lamp,42.0
Parthasarathy,The name indicates the who rides the chariot of Lord Krishna,42.0
Jyotirmaya,Imbued with light,42.0
Narasimha,A form of vishnu that is half man & half lion,42.0
Jasvinder,"It means, 'Glory of God'",42.0
Dinakar,The sun,42.0
Teerthankar,A jain saint,42.0
Sangamesh,,42.0
Puran,Complete,42.0
Hirendra,Lord of diamonds,42.0
Parsad,Blessed by His Grace,42.0
Vihari,Lord krishna,42.0
Lijesh,,42.0
Rajaram,,42.0
Trikshay,,42.0
Venu,Flute,42.0
Maheepati,The king mahendra,42.0
Biren,Lord of warriors,42.0
Ukesh,Gift of God,42.0
Kaling,A bird,42.0
Panchaanan,"Five-eyed, name of shiva",42.0
Balbir,Strong,42.0
Punith,,42.0
Balgovind,Krishna,42.0
Pinakin,Lord shiva,42.0
Yogiraj,"Great ascetic, lord shiva",42.0
Indresh,"Indresh means, 'Lord Indra'",42.0
Sampat,Prosperous,42.0
Prabhave,Popular lord. lord hanuman,42.0
Livjot,One who is captivated by the Light of God,42.0
Raveendranath,,42.0
Basavaraj,Lord of bulls,42.0
Ravindra,Sun,42.0
Chakraborty,Emperor,42.0
Nripendra,King of kings,42.0
Tamilvanan,,42.0
Hiranmaya,Made of gold,42.0
Palashranjan,Beautiful like a palash,42.0
Kashi,Luminous; pilgrimage spot,42.0
Balakrishnan,,42.0
Naamanand,A prominent person by virtue of his name,41.0
Gangesh,Lord shiva,41.0
Jineesh,,41.0
Rwiju,"Straight, erected",41.0
Nishkarsh,Result,41.0
Narahari,Lord vishnu,41.0
Vama,Lord shiva,41.0
Javed,"Stronger , smart",41.0
Naga,,41.0
Naggar,Lord krishna,41.0
Dyumna,Glorious,41.0
Amitrasudan,Destroyer of enemies,41.0
Naksatraraja,King of stars,41.0
Vadamalaiyan,One who destroys evil; Another name of Lord Hanuman,41.0
Sangeeth,,41.0
Bhim,One of pandavas,41.0
Neelgreev,Lord shiva,41.0
Avalok,Who beholds,41.0
Paramananda,Supreme bliss,41.0
Paramasivam,,41.0
Jayanta,Lord vishnu,41.0
Amalraj,,41.0
Nibin,,41.0
Manjunatha,,41.0
Devabrata,A name of bhisma,41.0
Banajit,Vishnu; one who conquers with arrows,41.0
Tamilselvam,,41.0
Pushpesh,Lord of flowers,41.0
Ganne,Creative person,41.0
Manmohan,One who wins over the heart,41.0
Alagarsamy,,41.0
Chada,A refined diplomat,41.0
Vishwas,"Faith , trust",41.0
Kamat,Unrestrained,41.0
Priyadarshan,"Nice to look at, handsome",41.0
Velan,Lord shiva's son,41.0
Banshi,Flute,41.0
Manendra,King of mind,41.0
Manindra,Diamond,41.0
Patag,Sun,41.0
Taru,Small plant,41.0
Tautik,Pearl,41.0
Vijesh,,41.0
Prithu,Broad,41.0
Kanishta,Youngest,41.0
Goutham,,41.0
Vishnu Prasad,,41.0
Krishnendu,Lord krishna,41.0
Ravi Kiran,,41.0
Ateet,Past,41.0
Mantram,Holy name. lord vishnu,41.0
Raktakamal,A red lotus,41.0
Virok,A divine blessing; one who illuminates life,41.0
Balamurugan,,41.0
Virendra,Brave lord,41.0
Aniij,Charming,41.0
Deviprasad,Gift of godess,40.0
Umashankar,Lord shiva,40.0
Sanjai,,40.0
Hemraj,King of wealth,40.0
Atanu,Cupid,40.0
Cetrama,One who is aware of his surroundings,40.0
Charak,An ancient physician,40.0
Ratnadeep,Gem of gems,40.0
Ashwitha,,40.0
Mangalesh,He who is lucky like Lord Ganesha,40.0
Phalak,Sky,40.0
Rijin,,40.0
Yaj,A sage,40.0
Laxman,Lord rama's brother,40.0
Vachaspati,Lord of speech,40.0
Tejindar,One who manifests the glory of the God,40.0
Indra,God of the skies,40.0
Yaadroop,A loyal devotee of the Lord,40.0
Tejpal,One who spreads glory,40.0
Pradeesh,,40.0
Prasham,Peace,40.0
Mainank,This a variant of Mainak,40.0
Rashmi,Sun rays,40.0
Aji,,40.0
Vamsidhar,Lord krishna,40.0
Kshiraj,"Moon, lotus, conch -shell",40.0
Rishvanjas,Lord indra,40.0
Balendu,Young moon,40.0
Gurmeet,Friend of the guru,40.0
Gururaj,Chief teacher; King of gurus;,40.0
Parthapratim,Like arjuna,40.0
Martand,Sun,40.0
Akand,Calm,40.0
Dushyanta,A king from the epic mahabharata,40.0
Rupin,Embodied beauty,40.0
Neelkanth,Lord shiva,40.0
Mihirkiran,Sun ray,40.0
Mayanka,The moon,40.0
Davinderjot,One who has enlightment from the God,40.0
Viswa,,40.0
Vea,Chief,40.0
Sambuddha,Wise,40.0
Ekadant,Lord ganesh,39.0
Dilawar,Brave,39.0
Dheemant,Wise; intelligent,39.0
Vishvas,Faith,39.0
Mrigaj,Son of the moon,39.0
Dharmaditya,Son of dharma,39.0
Rebanta,A son of surya,39.0
Omkesh,It means divine,39.0
Vinnu,A high spirited soul,39.0
Venki,Lord of the universe,39.0
Zarmin,Lucky,39.0
Vrisag,Lord shiva,39.0
Prasoon,Flower,39.0
Balasubramanian,,39.0
Dayanidhan,Tamil name that means 'one who is kind and benevolent',39.0
Vrishabh,,39.0
Vishwaas,Faith,39.0
Lohitaksha,Lord vishnu,39.0
Jainarayan,Victory,39.0
Devadas,Follower of god,39.0
Caturnana,"A lovable, humorous boy",39.0
Veni,Lord krishna,39.0
Aja,Unborn,39.0
Muralidhar,Lord krishna,39.0
Parvat,Mountain,39.0
Mohal,Attractive,39.0
Vareshvar,Lord shiva,39.0
Anando,Bliss,39.0
Tatharaj,Buddha,39.0
Syam,,39.0
Ram Prasad,,39.0
Kandhan,Sanskrit word for lover,39.0
Purushotham,,39.0
Dharendra,King of the earth,39.0
Vajratik,An excellent being; like a diamond,39.0
Rathan,,39.0
Kintan,Wearing a crown,39.0
Ameyatma,Lord vishnu,39.0
Nishok,Happy,39.0
Vak,A precious gift;like a diamond,39.0
Triambak,Lord shiva,39.0
Lekh,Document,39.0
Dharuna,A rishi,39.0
Ansuman,,39.0
Rupan,,39.0
Dayamay,Full of mercy,39.0
Nandak,Pleasing,39.0
Prasanth,,39.0
Gajrup,Lord ganesh,39.0
Prabakaran,,39.0
Krishna Mohan,,39.0
Asav,Essence,39.0
Gambheer,"Deep, serious",39.0
Amul,Priceless,39.0
Trupal,"One with an active, agile and fun-loving personality",39.0
Arpitesh,It is used to imply a devoted or committed person,39.0
Romir,Interesting,38.0
Nidesh,,38.0
Janapati,Janapati is an Indian name that means Leader,38.0
Dattra,Gift of Lord Indra,38.0
Balaganesan,Lovable child,38.0
Chandrahas,Bow of shiva,38.0
Eman,God is with us,38.0
Bhupen,King,38.0
Kharanshu,Sun,38.0
Narpreet,The one who loves the mankind,38.0
Lachman,A name of younger brother of Lord Rama. It is a variant of the name Lakshman.,38.0
Braj,Place of lord krishna,38.0
Aravali,Righteous,38.0
Durjaya,Difficult to conquer,38.0
Nandlaal,Lord krishna,38.0
Ramkishore,Lord rama,38.0
Deedar,One with beautiful eyes,38.0
Nandalal,One who lives by the principles of Lord Krishna,38.0
Leeladhar,One of many names of Lord Krishna,38.0
Pruthviraj,,38.0
Divaakar,The sun,38.0
Rajinikanth,,38.0
Navakanth,New light,38.0
Bansi,Flute,38.0
Kumar,Young boy,38.0
Jalsa,Celebratory procession,38.0
Lokendra,One of many names of Lord Shiva,38.0
Nagarjun,Best among the snakes,38.0
Janagiri,One who is of good nature and has pure intentions,38.0
Libeesh,One who has serious outlook to life,38.0
Unnat,Energized,38.0
Pasha,"Net, snare",38.0
Vasuki,A famous snake in hindu mythology,38.0
Roopesh,,38.0
Parantapa,Conqueror; arjuna,38.0
Anunay,Supplication; consolation,38.0
Makrand,Honey,38.0
Rustam,"Large, very tall",38.0
Ganapati,Lord ganesh,38.0
Vedaprakash,Light of the knowledge,38.0
Majoo,An attractive person by mind and heart,38.0
Padmayani,Lord brahama; buddha,38.0
Bharddwaj,A sage,38.0
Pandian,,38.0
Pandhari,Lord vithobha,38.0
Vedswarup,Form of knowledge,38.0
Tyagraja,A famous poet,38.0
Venkataramana,,38.0
Gaurabh,One who gives importance for honour,38.0
Baizura,One who looks for change,38.0
Vanajit,Lord of the forest,38.0
Jeevaraaj,Lord of life,38.0
Himadri,Himalaya,38.0
Minto,Great,38.0
Vatsin,Lord vishnu,38.0
Chain,Peace,38.0
Parashuram,Sixth incarnation of lord vishnu,38.0
Mannath,A vow to a deity,38.0
Trilochan,Three eyed,38.0
Varij,Lotus,38.0
Himmat,Courage,38.0
Vibhishan,A character from ramayana,38.0
Ronsher,Lion of the battlefield,38.0
Yamir,Moon,38.0
Nallamothu,,37.0
Rajeevalochana,"Lotus-eyed, lord rama",37.0
Guru Prasad,,37.0
Vishwajeet,Conquerer of the world,37.0
Varid,Cloud,37.0
Kathirvel,,37.0
Dyotin,Expressing,37.0
Vaiwaswat,One of the saints,37.0
Miten,Male friend,37.0
Vittesh,Lord of wealth,37.0
Pavanaj,Lord hanuman,37.0
Ekanath,King,37.0
Gaur,One who is just and pays attention to all,37.0
Gandharva,Celestial musician,37.0
Rushang,,37.0
Jagatguru,Preceptor of the world,37.0
Kayosh,,37.0
Prabhakaran,,37.0
Avichal,Unmovable,37.0
Periyasamy,,37.0
Kuvam,Sun,37.0
Asish,,37.0
Nandi,One who pleases others,37.0
Ribin,,37.0
Kalpanath,,37.0
Nalinaksha,Lotus-eyed,37.0
Nirmanyu,Free of anger,37.0
Yugma,"Twins , zodiac sign of gemini",37.0
Riti,Motion,37.0
Lokeshwar,One of many names of Lord Shiva,37.0
Vrishin,Peacock,37.0
Balabalaji,Youthful lad,37.0
Balan,,37.0
Tapendra,Lord of heat (sun),37.0
Raveendra,The sun lord,37.0
Amitabha,Limitless lustre ; name of lord buddha,37.0
Pratap,"Glory, vigour",37.0
Devkinandan,Son of devki (lord krishna),37.0
Bhartesh,King of bharat,37.0
Ganisha,Person of wisdom,37.0
Trigun,The three dimensions,37.0
Gopesh,Lord krishna,37.0
Jinu,,37.0
Chalan,Cool headed person,37.0
Vamsikrishna,,37.0
Ekaakshara,A name for lord ganesha,37.0
Vanshya,,37.0
Rajata,Sovereignty,37.0
Nagarin,Lord of a town,37.0
Ariyasiri,"One who is charitable, noble and kind",37.0
Gajaadhar,Who can command an elephant,37.0
Nagdhar,One who adornes mountain,37.0
Ven,Kind-hearted and caring; Another name of Lord Venkateshwara,37.0
Amanjot,Emanating the light of peace,37.0
Raghukumara,Lord ram,37.0
Nagpal,Saviour of serpents,37.0
Jakarious,Peaceful friend,37.0
Vishadh,One who has great moral or ethics,36.0
Parasme,"Most superior, lord rama",36.0
Edi,Herb,36.0
Jagatheesh,,36.0
Parasmani,A touchstone,36.0
Vatsa,Son,36.0
Dattravat,The one who is very liberal with gifts and presents,36.0
Milap,Union,36.0
Vaseekaran,A nice-looking individual,36.0
Gandhi,Sun,36.0
Koshin,A delicate bud,36.0
Vinish,,36.0
Mikesh,,36.0
Dayada,"Son , inheritor",36.0
Chiranjiv,Immortal,36.0
Banaj,Lotus,36.0
Jwalant,Luminous,36.0
Vaisaka,A season,36.0
Vajrabaahu,One with strong arms,36.0
Vasav,An epithet of indra,36.0
Tathagat,Title of the buddha,36.0
Himalay,Mountain range,36.0
Bimal,Pure,36.0
Rajatanabhi,Very rich. lord vishnu,36.0
Ganes,A confident self assured personality,36.0
Lalkrishna,A pet name used for little Lord Krishna,36.0
Agyeya,Unknown,36.0
Viswaksen,One who is the king of the universe; Another name of Lord Vishnu,36.0
Ramswaroop,Lord rama,36.0
Jayakrishan,Victorious krishna,36.0
Yajnesh,Lord vishnuyakootah emerald,36.0
Dehesvara,The one who lives according to the wish of the Lord,36.0
Dhyaneshwar,Lord of meditation,36.0
Lahiri,It is an Indian name that means wave,36.0
Karunakaran,,36.0
Valmiki,Saint who wrote ramayan,36.0
Gajbaahu,Who has strength of an elephant,36.0
Varaprasad,,36.0
Chhaayank,Moon,36.0
Yuvasamrat,A mighty young warrior,36.0
Jalindra,Lord of the water,36.0
Ghanashyam,Lord krishna,36.0
Balamurali,,36.0
Nabhomani,Jewel of the sky (sun),36.0
Yadunath,Lord krishna,36.0
Muralidharan,,36.0
Kanagaraj,,36.0
Pramukh,Main,36.0
Basant,Season of spring,36.0
Vratesh,Lord shiva,36.0
Mainaaka,This the Himalayan Mountain peak,36.0
Lekhraj,The King who loves to write,36.0
Kamalanayan,Lotus eyed,36.0
Hridayanand,Joy of the heart,36.0
Ramacharan,,36.0
Talaketu,Bhishma pitamaha,36.0
Anjuman,A garden,36.0
Laniban,Lord shiva,36.0
Divyendu,The moon,36.0
Jayawant,Victorious,36.0
Vibin,,36.0
Dhanasekar,,36.0
Tamas,Darkness,36.0
Kamalkant,Lord vishnu,36.0
Nikhat,Fragrance,35.0
Priyadarshi,One who is liked by all,35.0
Chand,Moon that shines,35.0
Chakri,A wheel holder,35.0
Ratnakar,The ocean,35.0
Puskara,"Blue lotus, fountain",35.0
Ashlesh,To embrace,35.0
Chakrapaani,Name of lord vishnu,35.0
Pramsu,A scholar,35.0
Nishat,A tree,35.0
Rashmil,Silken,35.0
Sanjog,Coincidence,35.0
Payod,Cloud,35.0
Parmeshwar,Blessed by the Super God,35.0
Deepnivas,House of light,35.0
Arup,,35.0
Vaikundavasan,One who is crowned leader ;Another name of Lord Vishnu,35.0
Pravar,Most excellent,35.0
Ajil,,35.0
Sancho,Truthful and sincere,35.0
Chandraprakaash,Moon light,35.0
Sambha,Shining,35.0
Pandita,Scholar,35.0
Ramanuj,Lord krishna; lord laxman,35.0
Swapnesh,King of dreams,35.0
Rajender,,35.0
Chandramohan,Attractive like the moon,35.0
Bibek,Conscience; discrimination,35.0
Samividhan,Constitution,35.0
Balavan,Powerful,35.0
Balbhadra,Brother of krishna,35.0
Jatak,"It is the name that means, ' Incarnations of the Buddha'",35.0
Jatya,Pleasing,35.0
Yayati,Name of a sage,35.0
Jayendra,Lord of victory,35.0
Virya,One who has great Valour and strength; a warrior,35.0
Hridayanath,Lord of the heart,35.0
Krishnaprasad,,35.0
Arivanandhan,Person having wisdom and happy,35.0
Naresha,"Naresha means,'emperor of emperors'",35.0
Kirankumar,,35.0
Nagendran,,35.0
Yuga,,35.0
Jivon,A giver of life,35.0
Balavant,Another name of Lord Hanuman.,35.0
Kartar,Lord of creation,35.0
Hemraaj,King of gold,35.0
Hemavatinandan,Son of goddess parvati,35.0
Vyomesh,The sun,35.0
Kaliranjan,A devotee of goddess kali,35.0
Kamalaapati,Name of lord vishnu,35.0
Bakibulla,Owner of a humble heart,35.0
Nand-nandan,Lord krishna,35.0
Jalbhushan,Ornament of water ( means wind),35.0
Labaka,"It means ' a person with a melodious, pleasant voice'",35.0
Baskar,,35.0
Ekachith,With one mind,35.0
Iri,"Hanuman , son of wind god",35.0
Mardav,Softness,35.0
Vartanu,Beautiful,35.0
Mansukh,Pleasing,35.0
Avtar,Holy incarnation,35.0
Gandhar,Fragrance,35.0
Modak,Pleasing,35.0
Gaurinandan,Son of gauri -lord ganesh,35.0
Geetham,The one who follows Lord Krishna,35.0
Kamlakant,One of many names of Lord Vishnu.,35.0
Prudvi,,34.0
Vikshar,One who progress at the speed of light; Alternate name of Lord Vishnu and Lord Krishna,34.0
Rama,,34.0
Amarnadh,,34.0
Tarosh,"Heaven, small boat",34.0
Gandham,"Lucky, sensible person",34.0
Devakeenandan,Name of lord krishna,34.0
Karthikeyan,,34.0
Tapomay,Full of moral virtue,34.0
Karthigeyan,,34.0
Bhadrakapil,Lord shiva,34.0
Dinkar,Sun,34.0
Dharmaveer,Protector of religion,34.0
Rangith,Well couloured,34.0
Karm,Fate,34.0
Ashirvad,Blessing,34.0
Pratheesh,,34.0
Bibhas,A raga,34.0
Baladasan,Obedient child,34.0
Prathap,,34.0
Vakruthi,One who is good natured; Another name of Lord Vishnu,34.0
Kanaan,From he garden,34.0
Marshal,,34.0
Tamonash,Destroyer of ignorance,34.0
Angaj,Son,34.0
Vibhaakar,The moon,34.0
Vam,An extraordinary and inspiring being,34.0
Pious,,34.0
Kshirin,Flower,34.0
Ujesh,One who gives light,34.0
Devkumar,Son of gods,34.0
Prahlad,Excess of joy,34.0
Prahalad,Bliss,34.0
Lakshmibanta,Fortunate,34.0
Vakrabhuj,Lord ganesh,34.0
Oorjit,Powerful,34.0
Lohitashwa,"One with red horse, fire",34.0
Vinoth,,34.0
Anantram,Eternal god,34.0
Bir,Courageous,34.0
Rajendramohan,King,34.0
Prabhanjan,Dust storm,34.0
Krishnadeva,Lord krishna,34.0
Vishnudev,God,34.0
Gurpreet,The loved one of the guru or god,34.0
Kovidh,Wise,34.0
Vishvadev,Lord of the universe,34.0
Devendranath,Lord of the king of gods,34.0
Devakantha,Beloved of the gods,34.0
Kirtin,Celebrated,34.0
Rajendrakumar,King,34.0
Vardham,One who is kind; Another name Of Lord Mahavir and Buddha.,34.0
Marut,Wind,34.0
Nijin,,34.0
Jivana,One of 108 names of the sun god,34.0
Nishar,Warm cloth,34.0
Kamalraj,,34.0
Chaduvula,Knowledgable one,34.0
Natraj,The supreme dancer,34.0
Hira,Diamond,34.0
Roopak,Dramatic composition,34.0
Yashodev,Lord of fame,34.0
Ishranth,Derived from a Hindu word meaning 'full of might',34.0
Jilesh,,34.0
Ishwar,"Powerful, the supreme god",34.0
Rukminesh,Lord krishna,34.0
Himaadri,Snow mountain,34.0
Narhari,Man-lion,34.0
Sanatana,"Eternel, lord shiva",34.0
Anuha,Satisfied,34.0
Navendu,The moon a night after amavasya,34.0
Rusham,Peaceful,34.0
Arij,Pleasant smell,34.0
Ardhendu,Half moon,34.0
Zikomo,Thanksgiving,34.0
Zamrakta,Charming,34.0
Vaikunth-nath,Master of heavens,34.0
Ichaa,Desire,34.0
Yathavan,Lord vishnu,34.0
Jitu,,34.0
Lalitlochan,One with beautiful eyes,33.0
Muthukumaran,,33.0
Deenanath,Lord of the poor,33.0
Kuval,Wisdom,33.0
Vajrahast,Lord shiva,33.0
Chaisaran,An individual who is obedient to his folks,33.0
Lok,"It means, earth or the universe",33.0
Maneendra,Lord of gems,33.0
Jantek,He who guides and supports his family,33.0
Zaurasthra,One who is like the God,33.0
Samskara,Ethics,33.0
Venavin,Divine grace; Another name of Lord Shiva,33.0
Trilokesh,Lord shiva,33.0
Vaishvanar,One who is boundless and ubiquitous,33.0
Manaser,A boy who is pure by mind,33.0
Videh,Without form,33.0
Dhrupal,Dhrupal means a lush green place,33.0
Sampoorn,Complete,33.0
Devakumar,Son of a god,33.0
Lopesh,Hindu name that means to mingle or be friendly,33.0
Zaiden,,33.0
Trivikram,An epithet of vishnu,33.0
Pratosh,Delight,33.0
Jalendu,Moon in the water,33.0
Janakinath,Lord rama,33.0
Premchand,,33.0
Thiru,,33.0
Atith,It means 'to exceed',33.0
Jaysukh,Pleasure of victory,33.0
Ekaraj,Emperor,33.0
Harilal,Son of hari,33.0
